codice_cliente,prodotto,premio_totale_annuo,premio_simulato,p_claim,severity_pred,pure_premium_pred,loss_ratio_pred,loss_ratio_post,cluster_stream1,cluster_risposta,pricing_action
12899,assicurazione casa e famiglia: casa serena,410.0,389.5,0.002901245417808081,4524.5274871551455,13.126764639855576,0.032016499121598964,0.033701578022735754,3,moderate_responder,Sconto prudente (-5%)
12900,assicurazione casa e famiglia: casa serena,777.0,738.15,0.00580646907336747,5930.104758824574,34.432969883944146,0.04431527655591267,0.04664765953253966,0,low_responder,Sconto prudente (-5%)
12901,assicurazione casa e famiglia: casa serena,228.0,216.6,0.0069373045627928905,8473.600784321136,58.783949384356426,0.25782433940507204,0.2713940414790232,0,moderate_responder,Sconto prudente (-5%)
12902,polizza salute e infortuni: salute protetta,990.0,940.5,0.006516891215317177,2253.773281792243,14.687595301428432,0.01483595484992771,0.015616794578871274,3,moderate_responder,Sconto prudente (-5%)
12902,assicurazione casa e famiglia: casa serena,546.0,518.6999999999999,0.006721036295659922,1898.38024691553,12.759082542483121,0.02336828304484088,0.024598192678779877,3,moderate_responder,Sconto prudente (-5%)
12903,assicurazione casa e famiglia: casa serena,779.0,740.05,0.00874379813832208,6849.976179043923,59.89480896187485,0.07688678942474307,0.08093346255236113,3,low_responder,Sconto prudente (-5%)
12905,assicurazione casa e famiglia: casa serena,633.0,727.9499999999999,0.4819649109879857,12734.371380833894,6137.5201690515605,9.69592443768019,8.431238641461036,4,moderate_responder,Aumento premio (+15%)
12907,polizza salute e infortuni: salute protetta,826.0,784.6999999999999,0.014187245428051226,5970.639272755067,84.70692472493742,0.1025507563255901,0.10794816455325275,0,moderate_responder,Sconto prudente (-5%)
12907,assicurazione casa e famiglia: casa serena,606.0,575.6999999999999,0.008219954195418142,4243.6554389110315,34.88265332898575,0.057562134206247104,0.06059172021710223,0,moderate_responder,Sconto prudente (-5%)
12908,assicurazione casa e famiglia: casa serena,543.0,515.85,0.0063361265956380424,5225.501941578693,33.109441827594985,0.06097503099004601,0.06418424314741686,3,moderate_responder,Sconto prudente (-5%)
12909,polizza salute e infortuni: salute protetta,718.0,682.1,0.00316962801941843,2696.3258535523405,8.546349974901812,0.011902994394013666,0.01252946778317228,2,moderate_responder,Sconto prudente (-5%)
12909,assicurazione casa e famiglia: casa serena,520.0,494.0,0.0033239670670212732,1781.8172462558466,5.922701846004968,0.011389811242317248,0.011989274991912892,2,moderate_responder,Sconto prudente (-5%)
12910,assicurazione casa e famiglia: casa serena,412.0,391.4,0.003169247838801333,3010.5234700405185,9.541095001086603,0.02315799757545292,0.024376839553108338,2,moderate_responder,Sconto prudente (-5%)
12911,polizza salute e infortuni: salute protetta,771.0,693.9,0.0046247556308450875,1729.9129063087933,8.000424454323182,0.010376685414167551,0.01152965046018617,2,high_responder,Sconto selettivo (-10%)
12911,assicurazione casa e famiglia: casa serena,279.0,251.1,0.004326414571242767,2960.850765636761,12.809867895726187,0.04591350500260282,0.05101500555844758,2,high_responder,Sconto selettivo (-10%)
12912,polizza salute e infortuni: salute protetta,621.0,589.9499999999999,0.004815644217280536,3057.3669257520455,14.723191356102607,0.023708842763450252,0.02495667659310553,3,moderate_responder,Sconto prudente (-5%)
12912,assicurazione casa e famiglia: casa serena,418.0,397.09999999999997,0.004815644217280536,3647.2507568796505,17.563862016339545,0.042018808651530015,0.04423032489634739,3,moderate_responder,Sconto prudente (-5%)
12913,polizza salute e infortuni: salute protetta,975.0,1121.25,0.5412750214732722,9644.314311407292,5220.226436001968,5.354078395899454,4.655720344260395,4,moderate_responder,Aumento premio (+15%)
12914,assicurazione casa e famiglia: casa serena,499.0,474.04999999999995,0.00771416079996536,8365.274104599739,64.53106957866864,0.1293207807187748,0.13612713759871034,3,moderate_responder,Sconto prudente (-5%)
12915,assicurazione casa e famiglia: casa serena,751.0,713.4499999999999,0.007916991094251678,7285.783435618104,57.681482574434916,0.07680623511908777,0.0808486685464082,0,moderate_responder,Sconto prudente (-5%)
12916,polizza salute e infortuni: salute protetta,781.0,741.9499999999999,0.0032545628724882053,1948.0932997301734,6.340192125444859,0.008118043694551677,0.008545309152159659,3,moderate_responder,Sconto prudente (-5%)
12916,assicurazione casa e famiglia: casa serena,296.0,281.2,0.0032294072281584445,3256.510942111575,10.516599975032186,0.03552905396970333,0.037399004178635085,3,moderate_responder,Sconto prudente (-5%)
12917,polizza salute e infortuni: salute protetta,892.0,802.8000000000001,0.004091671913517573,3128.8171194092793,12.802093130019907,0.014352122343071644,0.015946802603412937,2,high_responder,Sconto selettivo (-10%)
12919,assicurazione casa e famiglia: casa serena,518.0,492.09999999999997,0.007523276468958902,3294.3547049451367,24.784341232117793,0.04784621859482199,0.050364440626128416,0,low_responder,Sconto prudente (-5%)
12920,polizza salute e infortuni: salute protetta,343.0,325.84999999999997,0.003268146738889636,1265.3229076276664,4.13526093420571,0.01205615432713035,0.012690688765400368,2,moderate_responder,Sconto prudente (-5%)
12920,assicurazione casa e famiglia: casa serena,604.0,573.8,0.003268146738889636,1271.714315994958,4.156148994618186,0.006881041381818189,0.007243201454545462,2,moderate_responder,Sconto prudente (-5%)
12922,polizza salute e infortuni: salute protetta,580.0,667.0,0.38237583279845516,10008.786219589752,3827.1179660173334,6.598479251754023,5.737808045003498,4,moderate_responder,Aumento premio (+15%)
12922,assicurazione casa e famiglia: casa serena,647.0,744.05,0.38237583279845516,6038.254656682445,2308.8826529980997,3.568597608961514,3.103128355618708,4,moderate_responder,Aumento premio (+15%)
12923,polizza salute e infortuni: salute protetta,571.0,542.4499999999999,0.002655394792523093,1567.5403040080619,4.1624383603330735,0.007289734431406433,0.007673404664638352,2,moderate_responder,Sconto prudente (-5%)
12923,assicurazione casa e famiglia: casa serena,773.0,734.3499999999999,0.002532020150882831,1604.625153594573,4.0629432235149165,0.005256071440510888,0.005532706779485146,2,moderate_responder,Sconto prudente (-5%)
12927,assicurazione casa e famiglia: casa serena,211.0,200.45,0.007965828529452164,4279.249828160633,34.08777036581524,0.16155341405599638,0.17005622532210146,3,low_responder,Sconto prudente (-5%)
12929,polizza salute e infortuni: salute protetta,511.0,459.90000000000003,0.005096391856727411,3378.3590598351807,17.217441601645287,0.03369362348658569,0.03743735942953965,2,high_responder,Sconto selettivo (-10%)
12929,polizza salute e infortuni: salute protetta,89.0,80.10000000000001,0.003189429319973111,6578.768180572874,20.982516124425285,0.23575860813960994,0.261954009044011,2,high_responder,Sconto selettivo (-10%)
12930,polizza salute e infortuni: salute protetta,851.0,978.65,0.44771607792696233,7193.153099810911,3220.4902937755123,3.7843599221803905,3.290747758417731,4,moderate_responder,Aumento premio (+15%)
12930,assicurazione casa e famiglia: casa serena,435.0,500.24999999999994,0.5459595208819193,9706.632033510741,5299.428174392615,12.182593504350839,10.59355956900073,4,moderate_responder,Aumento premio (+15%)
12932,assicurazione casa e famiglia: casa serena,578.0,664.6999999999999,0.5250313087258657,9386.978829692092,4928.457779935235,8.52674356390179,7.414559620784166,4,moderate_responder,Aumento premio (+15%)
12933,polizza salute e infortuni: salute protetta,773.0,734.3499999999999,0.003539096717930451,3708.924874520182,13.126243850464986,0.01698091054393918,0.017874642677830718,2,moderate_responder,Sconto prudente (-5%)
12933,assicurazione casa e famiglia: casa serena,454.0,431.29999999999995,0.0037654820359909512,5193.179145264917,19.554822781177887,0.04307229687484116,0.04533925986825386,2,moderate_responder,Sconto prudente (-5%)
12934,polizza salute e infortuni: salute protetta,957.0,909.15,0.0032639006247070098,2467.6883513702983,8.054289551619728,0.008416185529383207,0.008859142662508639,0,low_responder,Sconto prudente (-5%)
12935,assicurazione casa e famiglia: casa serena,591.0,561.4499999999999,0.0072976914339891305,4102.374593922132,29.937863933080177,0.05065628415072788,0.05332240436918725,2,moderate_responder,Sconto prudente (-5%)
12937,polizza salute e infortuni: salute protetta,453.0,430.34999999999997,0.00419480776960362,3945.7890208858576,16.551826442028656,0.0365382482163988,0.03846131391199874,2,moderate_responder,Sconto prudente (-5%)
12937,assicurazione casa e famiglia: casa serena,501.0,475.95,0.00419480776960362,3945.7890208858576,16.551826442028656,0.03303757772860011,0.034776397609052746,2,moderate_responder,Sconto prudente (-5%)
12940,polizza salute e infortuni: salute protetta,900.0,1035.0,0.5097714831256656,5745.606856164178,2928.9465285238057,3.2543850316931175,2.8299000275592325,4,moderate_responder,Aumento premio (+15%)
12940,assicurazione casa e famiglia: casa serena,589.0,677.3499999999999,0.4079991493925541,17555.631124862997,7162.68256599355,12.16075138538803,10.57456642207655,4,moderate_responder,Aumento premio (+15%)
12941,polizza salute e infortuni: salute protetta,369.0,350.55,0.0034486477792745845,2793.5702631459058,9.634039884245645,0.026108509171397412,0.027482641233049908,2,moderate_responder,Sconto prudente (-5%)
12942,polizza salute e infortuni: salute protetta,686.0,651.6999999999999,0.008358849711493633,2906.5890229795987,24.29574081616358,0.03541653180198773,0.03728055979156603,3,moderate_responder,Sconto prudente (-5%)
12942,assicurazione casa e famiglia: casa serena,485.0,460.75,0.007727847562099526,3765.58177921934,29.099841972426574,0.0599996741699517,0.06315755175784389,3,moderate_responder,Sconto prudente (-5%)
12944,assicurazione casa e famiglia: casa serena,507.0,481.65,0.009005920671430375,3936.697813114435,35.453588212302044,0.06992818187830778,0.07360861250348187,3,moderate_responder,Sconto prudente (-5%)
12945,polizza salute e infortuni: salute protetta,633.0,791.25,0.36887685567317197,11712.35617816596,4320.417119526109,6.8253035063603615,5.460242805088289,4,low_responder,Aumento forte / revisione coperture (+25%)
12946,assicurazione casa e famiglia: casa serena,316.0,300.2,0.011449921168967692,514.9756640397883,5.896430757192366,0.01865959100377331,0.019641674740814012,2,moderate_responder,Sconto prudente (-5%)
12949,polizza salute e infortuni: salute protetta,498.0,572.6999999999999,0.3242840837048637,6436.822715100355,2087.3591561369717,4.191484249271028,3.6447689124095897,4,high_responder,Aumento premio (+15%)
12949,assicurazione casa e famiglia: casa serena,309.0,355.34999999999997,0.3242840837048637,16710.54793998524,5418.964726924312,17.53710267613046,15.249654500983011,4,high_responder,Aumento premio (+15%)
12951,polizza salute e infortuni: salute protetta,399.0,379.04999999999995,0.008618992720897296,4599.11843493521,39.63976831325113,0.09934779025877477,0.10457662132502608,0,moderate_responder,Sconto prudente (-5%)
12952,polizza salute e infortuni: salute protetta,847.0,804.65,0.0030170191782006783,1971.3067601058308,5.947470301355935,0.00702180673123487,0.007391375506563021,3,low_responder,Sconto prudente (-5%)
12953,polizza salute e infortuni: salute protetta,619.0,711.8499999999999,0.33667357311192864,11414.335937827394,3842.9052648882457,6.2082476007887655,5.398476174598927,4,moderate_responder,Aumento premio (+15%)
12953,assicurazione casa e famiglia: casa serena,543.0,624.4499999999999,0.33667357311192864,17752.26212177818,5976.717519358608,11.006846260328928,9.571170661155591,4,moderate_responder,Aumento premio (+15%)
12954,polizza salute e infortuni: salute protetta,359.0,341.05,0.0040483986161937175,1202.9625608970334,4.870071966868401,0.013565660074842343,0.01427964218404457,2,moderate_responder,Sconto prudente (-5%)
12954,assicurazione casa e famiglia: casa serena,284.0,269.8,0.003857997945028233,1847.8663327067347,7.12906451426944,0.0251023398389769,0.026423515619975683,2,moderate_responder,Sconto prudente (-5%)
12955,polizza salute e infortuni: salute protetta,631.0,599.4499999999999,0.0045948116117707815,2273.9842301375807,10.448529145619796,0.016558683273565446,0.017430192919542575,2,moderate_responder,Sconto prudente (-5%)
12955,assicurazione casa e famiglia: casa serena,348.0,330.59999999999997,0.004641222203978989,1752.7637628242135,8.134966094349501,0.023376339351579026,0.024606673001662135,2,moderate_responder,Sconto prudente (-5%)
12956,polizza salute e infortuni: salute protetta,907.0,1133.75,0.3467913923125035,4972.539616727017,1724.4339370138448,1.901250206189465,1.521000164951572,4,low_responder,Aumento forte / revisione coperture (+25%)
12956,assicurazione casa e famiglia: casa serena,716.0,895.0,0.43126906811839993,13470.128451536842,5809.24974472944,8.113477297108156,6.490781837686525,4,low_responder,Aumento forte / revisione coperture (+25%)
12957,polizza salute e infortuni: salute protetta,570.0,513.0,0.004168736682179575,1681.629388137799,7.010270116161237,0.012298719502037259,0.01366524389115251,2,high_responder,Sconto selettivo (-10%)
12958,polizza salute e infortuni: salute protetta,362.0,416.29999999999995,0.4419885636772761,6419.327455010656,2837.2693216142643,7.837760556945481,6.815443962561289,4,moderate_responder,Aumento premio (+15%)
12958,assicurazione casa e famiglia: casa serena,265.0,304.75,0.432828280994043,11758.917818758579,5089.592185843498,19.20600824846603,16.70087673779655,4,moderate_responder,Aumento premio (+15%)
12959,polizza salute e infortuni: salute protetta,525.0,498.75,0.004559417633188854,2630.3297254197164,11.992771731179452,0.0228433747260561,0.02404565760637484,2,low_responder,Sconto prudente (-5%)
12960,assicurazione casa e famiglia: casa serena,583.0,553.85,0.008530260978719334,6242.191818791731,53.24752529352017,0.09133366259608948,0.09614069746956787,3,moderate_responder,Sconto prudente (-5%)
12961,polizza salute e infortuni: salute protetta,382.0,362.9,0.004973317720266513,3562.892506142866,17.71939643620508,0.046385854545039476,0.04882721531056788,3,moderate_responder,Sconto prudente (-5%)
12963,polizza salute e infortuni: salute protetta,999.0,1148.85,0.241053315794378,5931.051909676525,1429.699728976104,1.43113085983594,1.2444616172486436,4,high_responder,Aumento premio (+15%)
12964,polizza salute e infortuni: salute protetta,366.0,347.7,0.004373082644602197,2434.3160050109555,10.645465072990763,0.029085970144783507,0.03061681067871948,0,low_responder,Sconto prudente (-5%)
12966,polizza salute e infortuni: salute protetta,750.0,675.0,0.004309421939865952,3240.126245106231,13.96307112859628,0.018617428171461708,0.02068603130162412,3,high_responder,Sconto selettivo (-10%)
12968,polizza salute e infortuni: salute protetta,550.0,495.0,0.004288829868897875,3684.4570596370227,15.8020094880429,0.028730926341896182,0.03192325149099576,2,high_responder,Sconto selettivo (-10%)
12970,polizza salute e infortuni: salute protetta,656.0,623.1999999999999,0.019441272995562742,5838.680996309236,113.51139118325213,0.17303565729154288,0.18214279714899254,2,moderate_responder,Sconto prudente (-5%)
12970,assicurazione casa e famiglia: casa serena,220.0,220.0,0.01734135039026838,7628.439870297812,132.28744872192783,0.6013065850996719,0.6013065850996719,2,moderate_responder,Prezzo invariato
12973,polizza salute e infortuni: salute protetta,586.0,673.9,0.3849176058160733,11524.2330909945,4435.8802102519685,7.569761450941925,6.582401261688632,4,high_responder,Aumento premio (+15%)
12973,assicurazione casa e famiglia: casa serena,338.0,388.7,0.4010107549952811,17318.4102160321,6944.8687560490225,20.54694898239356,17.866912158603093,4,high_responder,Aumento premio (+15%)
12974,polizza salute e infortuni: salute protetta,765.0,726.75,0.004180791422861397,3995.8505154530258,16.705817562042302,0.02183767001574157,0.022987021069201655,3,moderate_responder,Sconto prudente (-5%)
12977,assicurazione casa e famiglia: casa serena,475.0,546.25,0.47556182613048215,6786.03822167712,3227.180728892021,6.7940646924042545,5.907882341221091,4,moderate_responder,Aumento premio (+15%)
12978,polizza salute e infortuni: salute protetta,612.0,703.8,0.49931804329989365,5378.70254715724,2685.6832313387067,4.388371293037102,3.8159750374235677,4,moderate_responder,Aumento premio (+15%)
12979,polizza salute e infortuni: salute protetta,449.0,426.54999999999995,0.003241704385986529,2912.8834053697196,9.442706911054396,0.02103052764154654,0.02213739751741741,2,moderate_responder,Sconto prudente (-5%)
12979,assicurazione casa e famiglia: casa serena,660.0,627.0,0.0030891257610303684,2295.959539358358,7.092507759315322,0.010746223877750488,0.011311814608158409,2,moderate_responder,Sconto prudente (-5%)
12981,assicurazione casa e famiglia: casa serena,709.0,673.55,0.0032997267241877144,1519.8479577756814,5.015082922974536,0.007073459693899205,0.00744574704620969,2,moderate_responder,Sconto prudente (-5%)
12982,polizza salute e infortuni: salute protetta,822.0,945.3,0.3665571296312838,5205.114292212871,1907.9717543563213,2.321133521114746,2.018376974882388,4,high_responder,Aumento premio (+15%)
12982,assicurazione casa e famiglia: casa serena,609.0,700.3499999999999,0.3615322891541895,9788.418743817878,3538.8294356522533,5.810885772828002,5.05294415028522,4,high_responder,Aumento premio (+15%)
12983,assicurazione casa e famiglia: casa serena,395.0,375.25,0.00609914026011053,6391.9060136099915,38.9851313064513,0.09869653495304127,0.10389108942425397,3,moderate_responder,Sconto prudente (-5%)
12984,polizza salute e infortuni: salute protetta,760.0,873.9999999999999,0.39433691099836565,5831.370109628446,2299.5244759190823,3.0256900998935294,2.6310348694726344,4,high_responder,Aumento premio (+15%)
12989,polizza salute e infortuni: salute protetta,494.0,469.29999999999995,0.0060295393057341416,5239.661858208239,31.59274712282257,0.06395292939842626,0.067318873050975,3,moderate_responder,Sconto prudente (-5%)
12989,assicurazione casa e famiglia: casa serena,402.0,381.9,0.0057465010015787165,7579.523358812597,43.55573857290587,0.1083476083903131,0.11405011409506643,3,moderate_responder,Sconto prudente (-5%)
12990,assicurazione casa e famiglia: casa serena,209.0,198.54999999999998,0.0030242658909601624,11165.331434245543,33.766931017854105,0.16156426324332107,0.17006764551928535,3,moderate_responder,Sconto prudente (-5%)
12991,polizza salute e infortuni: salute protetta,253.0,240.35,0.004398353478583201,1858.2689341657367,8.173323630730964,0.03230562699893662,0.034005923156775385,2,moderate_responder,Sconto prudente (-5%)
12992,polizza salute e infortuni: salute protetta,852.0,809.4,0.003299697088065218,1635.097263975032,5.395325680641819,0.006332541878687581,0.006665833556513244,2,moderate_responder,Sconto prudente (-5%)
12992,assicurazione casa e famiglia: casa serena,351.0,333.45,0.0038315285883350056,1620.926281775028,6.2106253882045825,0.01769408942508428,0.0186253572895624,2,moderate_responder,Sconto prudente (-5%)
12993,polizza salute e infortuni: salute protetta,448.0,425.59999999999997,0.003944624934861496,4372.388257815086,17.247431746673005,0.0384987315773951,0.04052498060778432,0,moderate_responder,Sconto prudente (-5%)
12994,polizza salute e infortuni: salute protetta,927.0,880.65,0.008361624123971702,5934.634592317908,49.623183774082385,0.05353094258261314,0.056348360613277,0,moderate_responder,Sconto prudente (-5%)
12996,assicurazione casa e famiglia: casa serena,396.0,376.2,0.005023947384202178,5917.580294247645,29.72961204009181,0.07507477787901971,0.0790260819779155,3,moderate_responder,Sconto prudente (-5%)
12997,polizza salute e infortuni: salute protetta,645.0,612.75,0.003932611875079239,1654.177352209679,6.505237498786916,0.01008563953300297,0.010616462666318917,2,moderate_responder,Sconto prudente (-5%)
12998,polizza salute e infortuni: salute protetta,456.0,410.40000000000003,0.01026629670730352,3653.2412133219523,37.505258239312674,0.08224837333182604,0.0913870814798067,2,high_responder,Sconto selettivo (-10%)
12998,assicurazione casa e famiglia: casa serena,681.0,612.9,0.009518306547800214,4554.25680354347,43.34881235353148,0.06365464369094197,0.07072738187882441,2,high_responder,Sconto selettivo (-10%)
12998,polizza salute e infortuni: salute protetta,0.0,0.0,0.005709718476755478,1878.5215240029208,10.725829054582336,0.0,0.0,2,high_responder,Sconto selettivo (-10%)
12999,assicurazione casa e famiglia: casa serena,465.0,441.75,0.0037591950405713166,3667.7985174933488,13.787969996775825,0.029651548380163064,0.031212156189645332,2,moderate_responder,Sconto prudente (-5%)
13000,polizza salute e infortuni: salute protetta,827.0,951.05,0.547681829240985,6574.240864506397,3600.592262543698,4.353799591951267,3.785912688653276,4,moderate_responder,Aumento premio (+15%)
13000,assicurazione casa e famiglia: casa serena,412.0,473.79999999999995,0.5017359109198517,16531.270471430296,8294.332048645527,20.131873904479434,17.505977308242986,4,moderate_responder,Aumento premio (+15%)
13002,assicurazione casa e famiglia: casa serena,374.0,355.3,0.0037767681309312687,2437.7488861157476,9.206812304295154,0.024617145198650145,0.02591278441963173,3,moderate_responder,Sconto prudente (-5%)
13003,assicurazione casa e famiglia: casa serena,423.0,401.84999999999997,0.005610095756015382,3489.246163448011,19.575005093252642,0.04627660778546724,0.048712218721544465,0,low_responder,Sconto prudente (-5%)
13004,polizza salute e infortuni: salute protetta,882.0,793.8000000000001,0.004056644490395222,2403.706953676886,9.750984570158021,0.011055538061403651,0.01228393117933739,2,high_responder,Sconto selettivo (-10%)
13004,assicurazione casa e famiglia: casa serena,235.0,211.5,0.0032229311768076784,2268.2468766077654,7.3104035753158065,0.031108100320492795,0.03456455591165866,2,high_responder,Sconto selettivo (-10%)
13005,assicurazione casa e famiglia: casa serena,629.0,597.55,0.004152141213099425,4565.619717502373,18.957097792380956,0.030138470258157322,0.03172470553490245,3,moderate_responder,Sconto prudente (-5%)
13006,polizza salute e infortuni: salute protetta,825.0,783.75,0.006232700191622009,3497.6998099806933,21.80011427590293,0.026424380940488403,0.027815137832093054,0,moderate_responder,Sconto prudente (-5%)
13006,assicurazione casa e famiglia: casa serena,381.0,361.95,0.004224000344056504,3151.4025138098036,13.311525302593143,0.03493838662097938,0.036777249074715135,0,moderate_responder,Sconto prudente (-5%)
13007,polizza salute e infortuni: salute protetta,687.0,618.3000000000001,0.004331783816500633,3403.814794366992,14.744589840604366,0.0214622850663819,0.023846983407091,2,high_responder,Sconto selettivo (-10%)
13007,assicurazione casa e famiglia: casa serena,724.0,651.6,0.00455474394824327,4052.701870264642,18.45901931762206,0.025495883035389588,0.028328758928210653,2,high_responder,Sconto selettivo (-10%)
13008,polizza salute e infortuni: salute protetta,477.0,548.55,0.3397013034882927,8178.47822538792,2778.2397137148955,5.824401915544854,5.064697317865091,4,high_responder,Aumento premio (+15%)
13013,polizza salute e infortuni: salute protetta,669.0,635.55,0.004087273542061258,2999.952222013178,12.261625344482342,0.018328289005205296,0.01929293579495294,3,moderate_responder,Sconto prudente (-5%)
13013,assicurazione casa e famiglia: casa serena,777.0,738.15,0.004069649187194704,5454.526579597488,22.198009661190827,0.028568867002819597,0.030072491581915366,3,moderate_responder,Sconto prudente (-5%)
13014,assicurazione casa e famiglia: casa serena,585.0,555.75,0.0038277409388574554,1166.8060025208458,4.466231103553657,0.007634583082997704,0.008036403245260742,2,moderate_responder,Sconto prudente (-5%)
13017,assicurazione casa e famiglia: casa serena,629.0,597.55,0.004301548893938801,6001.541870732289,25.81592579597588,0.0410428073067979,0.04320295505978727,3,moderate_responder,Sconto prudente (-5%)
13019,assicurazione casa e famiglia: casa serena,718.0,682.1,0.003399754847359879,1699.2893500894634,5.777167205033671,0.00804619387887698,0.008469677767238925,2,moderate_responder,Sconto prudente (-5%)
13021,assicurazione casa e famiglia: casa serena,726.0,689.6999999999999,0.007996785858838801,4512.290905044814,36.08382410042931,0.04970223705293293,0.0523181442662452,0,moderate_responder,Sconto prudente (-5%)
13022,polizza salute e infortuni: salute protetta,423.0,401.84999999999997,0.0041006578419787365,2034.7506632415273,8.343816263692803,0.019725333956720575,0.020763509428126922,2,moderate_responder,Sconto prudente (-5%)
13022,assicurazione casa e famiglia: casa serena,696.0,661.1999999999999,0.004436813258883362,1293.6976015524397,5.739894671553469,0.00824697510280671,0.008681026424007064,2,moderate_responder,Sconto prudente (-5%)
13025,polizza salute e infortuni: salute protetta,646.0,613.6999999999999,0.004139283073284121,3092.1608112242184,12.799328905772903,0.01981320264051533,0.020856002779489822,0,low_responder,Sconto prudente (-5%)
13026,assicurazione casa e famiglia: casa serena,297.0,282.15,0.00405043071858359,4679.713795023436,18.954856509542317,0.06382106568869467,0.06718006914599439,3,moderate_responder,Sconto prudente (-5%)
13027,polizza salute e infortuni: salute protetta,351.0,333.45,0.007541525918309157,4584.687055130392,34.57553625360234,0.09850580129231436,0.10369031714980459,0,low_responder,Sconto prudente (-5%)
13028,polizza salute e infortuni: salute protetta,747.0,709.65,0.004029538061292333,929.7834105977425,3.746597641761801,0.005015525624848462,0.005279500657735223,2,moderate_responder,Sconto prudente (-5%)
13028,assicurazione casa e famiglia: casa serena,235.0,223.25,0.003500590858282573,1507.36770486332,5.276677607714921,0.022453947266872006,0.023635733965128428,2,moderate_responder,Sconto prudente (-5%)
13029,polizza salute e infortuni: salute protetta,846.0,803.6999999999999,0.0026311433424898514,807.366413782301,2.124296764573208,0.0025109890834198677,0.002643146403599861,2,moderate_responder,Sconto prudente (-5%)
13029,assicurazione casa e famiglia: casa serena,748.0,710.6,0.0037025102411155607,856.6694951348943,3.171827578988243,0.00424041120185594,0.004463590738795726,2,moderate_responder,Sconto prudente (-5%)
13030,assicurazione casa e famiglia: casa serena,290.0,261.0,0.0031439034874094106,5738.725404916928,18.04199881380331,0.06221378901311486,0.0691264322367943,2,high_responder,Sconto selettivo (-10%)
13031,polizza salute e infortuni: salute protetta,613.0,704.9499999999999,0.440888671358586,5864.375987927575,2585.5369376645835,4.217841660137983,3.6676884001199856,4,moderate_responder,Aumento premio (+15%)
13031,assicurazione casa e famiglia: casa serena,584.0,671.5999999999999,0.4575810426412977,17102.78696491241,7825.911091476616,13.400532690884617,11.652637122508365,4,moderate_responder,Aumento premio (+15%)
13032,assicurazione casa e famiglia: casa serena,616.0,554.4,0.0040152069970407905,2107.6842136924965,8.46278840237053,0.01373829286099112,0.015264769845545688,2,high_responder,Sconto selettivo (-10%)
13034,assicurazione casa e famiglia: casa serena,562.0,533.9,0.0080146006195717,4896.319321779334,39.242043869953534,0.06982570083621625,0.0735007377223329,3,moderate_responder,Sconto prudente (-5%)
13035,polizza salute e infortuni: salute protetta,734.0,660.6,0.0024696529971992773,1353.04273214706,3.3415460387856855,0.0045525150392175555,0.005058350043575061,2,high_responder,Sconto selettivo (-10%)
13035,assicurazione casa e famiglia: casa serena,565.0,508.5,0.002454646451082256,2124.1257805720934,5.213977808933616,0.009228279307847108,0.010253643675385676,2,high_responder,Sconto selettivo (-10%)
13036,polizza salute e infortuni: salute protetta,327.0,310.65,0.00984980055836512,4690.068737202771,46.196241666470655,0.1412729102950173,0.14870832662633401,0,moderate_responder,Sconto prudente (-5%)
13037,assicurazione casa e famiglia: casa serena,536.0,670.0,0.458415762186021,5844.748100408202,2679.324655233924,4.9987400284215004,3.9989920227372004,4,low_responder,Aumento forte / revisione coperture (+25%)
13038,polizza salute e infortuni: salute protetta,913.0,1049.9499999999998,0.39687005137793835,5620.496951925166,2230.6069140800864,2.44316200885004,2.124488703347861,4,moderate_responder,Aumento premio (+15%)
13038,assicurazione casa e famiglia: casa serena,320.0,368.0,0.36251236910528395,10349.085595782191,3751.671537400371,11.72397355437616,10.194759612501008,4,moderate_responder,Aumento premio (+15%)
13040,assicurazione casa e famiglia: casa serena,523.0,496.84999999999997,0.006785820956084131,2529.093382738731,17.161974876482187,0.03281448351143822,0.0345415615909876,3,low_responder,Sconto prudente (-5%)
13042,polizza salute e infortuni: salute protetta,579.0,550.05,0.0034180959190022024,1569.666918073307,5.365272086859135,0.0092664457458707,0.009754153416706001,3,moderate_responder,Sconto prudente (-5%)
13042,assicurazione casa e famiglia: casa serena,369.0,350.55,0.0034180959190022024,1797.4471066141732,6.143846619740222,0.016649990839404397,0.017526306146741468,3,moderate_responder,Sconto prudente (-5%)
13044,polizza salute e infortuni: salute protetta,359.0,341.05,0.004641201325064378,2075.9165887983786,9.63474682265416,0.026837734882045012,0.028250247244257908,3,moderate_responder,Sconto prudente (-5%)
13044,assicurazione casa e famiglia: casa serena,391.0,371.45,0.004641201325064378,1995.2935331810559,9.260558990092301,0.023684294092307677,0.02493083588663966,3,moderate_responder,Sconto prudente (-5%)
13045,polizza salute e infortuni: salute protetta,905.0,814.5,0.0027161693071270487,1151.9707018065205,3.128947462956477,0.003457400511554118,0.00384155612394902,2,high_responder,Sconto selettivo (-10%)
13047,polizza salute e infortuni: salute protetta,447.0,424.65,0.006952510504328585,2666.380039386888,18.538035232369403,0.0414721146138018,0.04365485748821242,3,moderate_responder,Sconto prudente (-5%)
13047,assicurazione casa e famiglia: casa serena,507.0,481.65,0.006952510504328585,1984.5880143184186,13.797869016313413,0.02721473178760042,0.02864708609221097,3,moderate_responder,Sconto prudente (-5%)
